24162	Construction  Water and Sanitation	\N	Construction  Water and Sanitation	\N	\N	Make Construction a water tube to community	\N	Make Construction a water tube to community	\N	\N	2013-06-10	2014-07-31	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
2378	BELE- Building Empowerment, Leadership and Engagement	\N	BELE- Building Empowerment, Leadership and Engagement	\N	\N	\N	\N	\N	\N	\N	2002-01-01	2002-06-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
2409	TL 7 / TL 8 - WatSan in Transitionaol Shelter Sites	\N	TL 7 / TL 8 - WatSan in Transitionaol Shelter Sites	\N	\N	\N	\N	\N	\N	\N	2007-07-07	2007-12-07	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24186	Capacity Building	\N	Capacity Building	\N	\N	Provide Training League for Peace	\N	Provide Training League for Peace	\N	\N	2003-05-15	2014-07-15	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
2552	Community Development	\N	Community Development	\N	\N	\N	\N	\N	\N	\N	2006-07-01	2008-03-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
2666	Water & Sanitation (WATSAN) Project	\N	Water & Sanitation (WATSAN) Project	\N	\N	\N	\N	\N	\N	\N	2008-09-21	2003-10-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24165	Watersheet Management Project	\N	Watersheet Management Project	\N	\N	The process of land use Plan Participation (Assessment  area situation  target)	\N	The process of land use Plan Participation (Assessment  area situation  target)	\N	\N	2013-05-23	2016-11-30	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
2776	Human Rights	\N	Human Rights	\N	\N	\N	\N	\N	\N	\N	2008-02-01	2008-10-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
2782	Human Rights Programme	\N	Human Rights Programme	\N	\N	\N	\N	\N	\N	\N	2008-02-01	2008-10-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24111	Safe Motherhood Project	\N	Safe Motherhood Project	\N	\N	Spesial for Motherhood in area rural	\N	Spesial for Motherhood in area rural	\N	\N	2014-03-17	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
2862	Support to IDPs	\N	Support to IDPs	\N	\N	Networking, Service Provision, Public Information, Small Grents, Training, and  Advisory Support	\N	Networking, Service Provision, Public Information, Small Grents, Training, and  Advisory Support	\N	\N	2006-06-01	2009-05-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
2870	Halt Exploitation, learn to prosecute	\N	Halt Exploitation, learn to prosecute	\N	\N	\N	\N	\N	\N	\N	2007-10-01	2008-11-07	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
25017	USAID Avagansa Agrikultura Project	USAID Avagansa Agrikultura Project	\N	\N	\N	\N	\N	\N	\N	\N	2017-03-17	2018-03-30	2017-05-04	\N	\N	\N	\N	\N	A	1	\N	\N
25035	Infrastructure Management	\N	Infrastructure Management	\N	\N	Strengthened infrastructure management by the MPW. Performance will be measured by progress in implementing the long-term strategic plan for the MPW, which will be prepared with the support of the TA.	\N	Strengthened infrastructure management by the MPW. Performance will be measured by progress in implementing the long-term strategic plan for the MPW, which will be prepared with the support of the TA.	\N	\N	2013-03-18	\N	2017-06-14	Ongoing	\N	Ongoing	\N	\N	A	1	\N	\N
3037	Education For Children	\N	Education For Children	\N	\N	\N	\N	\N	\N	\N	2000-01-01	2008-12-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
3042	Small grants	\N	Small grants	\N	\N	\N	\N	\N	\N	\N	2007-11-01	2007-11-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
3187	Human rights Training and Monitoring	\N	Human rights Training and Monitoring	\N	\N	\N	\N	\N	\N	\N	2008-02-01	2009-01-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24116	Ba Distrito - Supporting Local Governance and Access to Justice	\N	Ba Distrito - Supporting Local Governance and Access to Justice	\N	\N	Impacts of gender-based violence and improved access to services for victims	\N	Impacts of gender-based violence and improved access to services for victims	\N	\N	2014-03-11	\N	2017-07-04	\N	\N	\N	\N	\N	C	\N	\N	\N
23841	Local Goverment	\N	Local Goverment	\N	\N	\N	\N	\N	\N	\N	2009-06-01	2014-12-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
3348	Finance & Administration Management  Training for member Group	\N	Finance & Administration Management  Training for member Group	\N	\N	\N	\N	\N	\N	\N	2005-11-07	2005-11-10	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
3361	Econimic Development Programe	\N	Econimic Development Programe	\N	\N	\N	\N	\N	\N	\N	2008-07-01	2008-12-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
3362	Econimic Development Programe	\N	Econimic Development Programe	\N	\N	\N	\N	\N	\N	\N	2008-07-01	2008-12-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
3370	Education Program	\N	Education Program	\N	\N	\N	\N	\N	\N	\N	2008-08-01	2008-12-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
3422	Culture Devolopment	\N	Culture Devolopment	\N	\N	\N	\N	\N	\N	\N	2008-08-01	2008-12-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
25070	Dame (Democracy and Development in action through Media and Empowerment)	\N	Dame (Democracy and Development in action through Media and Empowerment)	\N	\N	Verifiably strengthened operational, technical and financial capabilities for National and local NSA	\N	Verifiably strengthened operational, technical and financial capabilities for National and local NSA	\N	\N	2012-08-23	\N	2017-07-14	Ongoing	\N	Ongoing	\N	\N	A	1	\N	\N
3484	Health Program	\N	Health Program	\N	\N	Addressing malnutrition in the community, providing clothes to families with terminal illnesses and	\N	Addressing malnutrition in the community, providing clothes to families with terminal illnesses and	\N	\N	2004-01-01	2009-09-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
3599	Public Education	\N	Public Education	\N	\N	\N	\N	\N	\N	\N	2007-01-01	2009-12-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
3621	Community Organizing	\N	Community Organizing	\N	\N	\N	\N	\N	\N	\N	2007-01-01	2009-12-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24190	Advocacy to good Goverment	\N	Advocacy to good Goverment	\N	\N	Make Monotoring	\N	Make Monotoring	\N	\N	2002-03-03	2014-07-03	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24123	Human Rights and Advocacy	\N	Human Rights and Advocacy	\N	\N	Human Rights judicial reform, Access to Information, Research, Training to reform law	\N	Human Rights judicial reform, Access to Information, Research, Training to reform law	\N	\N	2013-02-18	2015-02-27	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
3798	Agriculture	\N	Agriculture	\N	\N	\N	\N	\N	\N	\N	2006-03-01	2006-11-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
3953	Projecto em sociedade com comunidade	\N	Projecto em sociedade com comunidade	\N	\N	\N	\N	\N	\N	\N	2001-10-29	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
4053	Cooperative	\N	Cooperative	\N	\N	\N	\N	\N	\N	\N	2008-01-01	2009-01-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
4066	Microfinance and Credit	\N	Microfinance and Credit	\N	\N	\N	\N	\N	\N	\N	2009-02-01	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
4082	Capacity Tranformation Bamboo Sanitation	\N	Capacity Tranformation Bamboo Sanitation	\N	\N	\N	\N	\N	\N	\N	2011-05-01	2012-05-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
4118	Youth Development	\N	Youth Development	\N	\N	\N	\N	\N	\N	\N	2011-01-01	2011-06-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
4119	Child Protection	\N	Child Protection	\N	\N	\N	\N	\N	\N	\N	2011-01-01	2011-06-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
4120	Education	\N	Education	\N	\N	\N	\N	\N	\N	\N	2011-01-01	2011-06-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
4121	Nutrition and Food Security	\N	Nutrition and Food Security	\N	\N	\N	\N	\N	\N	\N	2011-01-01	2011-06-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24163	Health Promotion	\N	Health Promotion	\N	\N	\N	\N	\N	\N	\N	2013-05-14	2016-11-30	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
24655	Non Formal Education	\N	Non Formal Education	\N	\N	Youth and children's English, Music, Art and Media classes	\N	Youth and children's English, Music, Art and Media classes	\N	\N	2012-09-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
4298	Economic Development	\N	Economic Development	\N	\N	On-Going	\N	On-Going	\N	\N	2007-08-01	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
4299	Advocacy	\N	Advocacy	\N	\N	\N	\N	\N	\N	\N	2007-08-07	2011-08-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
4300	Health	\N	Health	\N	\N	\N	\N	\N	\N	\N	2006-06-01	2011-08-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
4401	Chicken Farm (House Hold)	\N	Chicken Farm (House Hold)	\N	\N	\N	\N	\N	\N	\N	2010-11-01	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
4402	Holticulture	\N	Holticulture	\N	\N	house hold	\N	house hold	\N	\N	2010-11-01	\N	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
25018	Education Non Formal	\N	Education Non Formal	\N	\N	Provide computer training to the youth in Manufahi	\N	Provide computer training to the youth in Manufahi	\N	\N	2012-02-02	\N	2017-05-04	\N	\N	\N	\N	\N	A	1	\N	\N
22661	Agricultura	\N	Agricultura	\N	\N	\N	\N	\N	\N	\N	2011-01-01	2012-01-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
22662	Water and Sanitation	\N	Water and Sanitation	\N	\N	\N	\N	\N	\N	\N	2011-01-01	2012-12-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
22675	Capacity Building	\N	Capacity Building	\N	\N	\N	\N	\N	\N	\N	2011-08-01	2012-08-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23306	Sport for Development and Peace	\N	Sport for Development and Peace	\N	\N	Youth action for Sustainable Future	\N	Youth action for Sustainable Future	\N	\N	2010-05-17	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23307	Water Facility Program in Rural Area	\N	Water Facility Program in Rural Area	\N	\N	Water Sanitation and Hygiene (Gravity Fed Sistem, CLTS Aproach)	\N	Water Sanitation and Hygiene (Gravity Fed Sistem, CLTS Aproach)	\N	\N	2011-06-01	2014-05-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23309	Program Transformation Conflict	\N	Program Transformation Conflict	\N	\N	Conflict resolution training adn promotes and harmonizes Law	\N	Conflict resolution training adn promotes and harmonizes Law	\N	\N	2011-04-01	2014-04-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23402	Aileu livelihood improvement through farmer enterprise (LIFE) project	\N	Aileu livelihood improvement through farmer enterprise (LIFE) project	\N	\N	Community economic development	\N	Community economic development	\N	\N	2011-10-01	2017-09-30	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23303	Disability Advocacy	\N	Disability Advocacy	\N	\N	Advocacy, Livelyhoods, Water & Sanitation Edukasaun Inkulsivu	\N	Advocacy, Livelyhoods, Water & Sanitation Edukasaun Inkulsivu	\N	\N	2006-01-01	\N	2016-09-14	\N	\N	\N	\N	\N	C	\N	\N	\N
25036	Connecting with Communities: Increasing Human Rights Awareness through Popular Television	\N	Connecting with Communities: Increasing Human Rights Awareness through Popular Television	\N	\N	\N	\N	\N	\N	\N	2016-01-01	\N	2017-06-20	\N	\N	\N	\N	\N	A	1	\N	\N
23311	Education Non Formal	\N	Education Non Formal	\N	\N	Capacity Building, Computer skills, life skills based education, peace building	\N	Capacity Building, Computer skills, life skills based education, peace building	\N	\N	2013-02-01	2013-12-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23312	Water and Sanitation Hygiene	\N	Water and Sanitation Hygiene	\N	\N	Promotion sanitation Hygiene and health	\N	Promotion sanitation Hygiene and health	\N	\N	2011-10-01	2013-12-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24084	Toward Inclusive Comunities in Timor Leste (TIC-TIL)	\N	Toward Inclusive Comunities in Timor Leste (TIC-TIL)	\N	\N	Main objective the project to strengthen the interaction between local authorities with the	\N	Main objective the project to strengthen the interaction between local authorities with the	\N	\N	2013-08-01	2017-08-01	2016-03-23	\N	\N	\N	\N	\N	P	\N	\N	\N
24085	Increase Sosial Participation & income for vulnerable people, including persons with disabilities	\N	Increase Sosial Participation & income for vulnerable people, including persons with disabilities	\N	\N	Support economic income to people vulnerable and disabled people	\N	Support economic income to people vulnerable and disabled people	\N	\N	2013-09-01	2016-09-01	2016-03-23	\N	\N	\N	\N	\N	P	\N	\N	\N
24083	Inclusive Education	\N	Inclusive Education	\N	\N	Establish a child-centered, inclusive and child friendly primary school enviroment in Timor Leste	\N	Establish a child-centered, inclusive and child friendly primary school enviroment in Timor Leste	\N	\N	2013-03-04	2016-11-30	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23318	Build Clean Water Systems	\N	Build Clean Water Systems	\N	\N	\N	\N	\N	\N	\N	2013-03-01	2013-09-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23319	Technical Assesment in Oecusse District for 12 water system	\N	Technical Assesment in Oecusse District for 12 water system	\N	\N	\N	\N	\N	\N	\N	2013-04-01	2013-07-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23322	Mais Cidadania, Mais Desenvolvimento	\N	Mais Cidadania, Mais Desenvolvimento	\N	\N	Capacity-Building to Local CSO's	\N	Capacity-Building to Local CSO's	\N	\N	2011-06-01	2013-12-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23323	Asistensia Teknika no Haforsa Kompetensia HASATIL nian no Organizasaun Sociedade Sivil ba Dezenvolvimentu Rural	\N	Asistensia Teknika no Haforsa Kompetensia HASATIL nian no Organizasaun Sociedade Sivil ba Dezenvolvimentu Rural	\N	\N	Capacity-Building to Local CSO's	\N	Capacity-Building to Local CSO's	\N	\N	2012-03-01	2015-03-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
25071	Empowerment and inclusion of Marginalized Youth in the economic and political development of Timor Leste	\N	Empowerment and inclusion of Marginalized Youth in the economic and political development of Timor Leste	\N	\N	Increased capacity of youth leaders from vulnerable groups	\N	Increased capacity of youth leaders from vulnerable groups	\N	\N	2013-10-01	\N	2017-07-14	Ongoing	\N	Ongoing	\N	\N	A	1	\N	\N
24039	Improving Land and Water Management to Reduce Impact of Climate Change in Timor- Leste	\N	Improving Land and Water Management to Reduce Impact of Climate Change in Timor- Leste	\N	\N	Increase Resilience of vulnerable communities to climate related risks and Shocks	\N	Increase Resilience of vulnerable communities to climate related risks and Shocks	\N	\N	2012-07-01	2014-02-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
24038	Effective Seed Storage (ESS) in East Timor Project	\N	Effective Seed Storage (ESS) in East Timor Project	\N	\N	\N	\N	\N	\N	\N	2013-04-01	2016-12-31	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23330	MAHON  (Respond to problem violence domestic)	\N	MAHON  (Respond to problem violence domestic)	\N	\N	Peace Starts At Home Project	\N	Peace Starts At Home Project	\N	\N	2012-06-01	2015-12-31	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23331	Regional Fisheries Livelihood Programme	\N	Regional Fisheries Livelihood Programme	\N	\N	Co-management mechanisms for sustainable utilization of fishery resources	\N	Co-management mechanisms for sustainable utilization of fishery resources	\N	\N	2009-01-01	2013-08-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23332	Establishing National Information and Early Warning System (NIEWS) on Food Security	\N	Establishing National Information and Early Warning System (NIEWS) on Food Security	\N	\N	\N	\N	\N	\N	\N	2011-01-01	2014-12-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23334	Mobile Mon's (Liga Inan) and Strengthening Maternal New born and Family Planinng health promotion at the Community	\N	Mobile Mon's (Liga Inan) and Strengthening Maternal New born and Family Planinng health promotion at the Community	\N	\N	Health promotion in the community, training for midwives and connecting aunt aunt sent SMS	\N	Health promotion in the community, training for midwives and connecting aunt aunt sent SMS	\N	\N	2011-10-01	2015-09-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23335	Market Sanitation	\N	Market Sanitation	\N	\N	\N	\N	\N	\N	\N	2011-11-01	2013-05-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
25019	Livelihood and Home Garden	\N	Livelihood and Home Garden	\N	\N	Grow vegetables	\N	Grow vegetables	\N	\N	2014-04-04	\N	2017-05-04	\N	\N	\N	\N	\N	A	1	\N	\N
23341	Sanitation for three House	\N	Sanitation for three House	\N	\N	WASH Project	\N	WASH Project	\N	\N	2012-07-01	2013-06-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23342	All Saudavel - Health Integrated Health Model Village Project	\N	All Saudavel - Health Integrated Health Model Village Project	\N	\N	\N	\N	\N	\N	\N	2011-06-01	2015-06-01	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23344	Covalima Program Area	\N	Covalima Program Area	\N	\N	\N	\N	\N	\N	\N	1992-07-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23345	Maliana Program Area	\N	Maliana Program Area	\N	\N	\N	\N	\N	\N	\N	1992-07-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23347	Balibo Program Area	\N	Balibo Program Area	\N	\N	\N	\N	\N	\N	\N	1992-07-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23348	Manatuto Program area	\N	Manatuto Program area	\N	\N	\N	\N	\N	\N	\N	1992-07-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23349	Lautem Program area	\N	Lautem Program area	\N	\N	\N	\N	\N	\N	\N	1992-07-01	\N	2016-03-23	\N	\N	\N	\N	\N	A	\N	\N	\N
23350	Improving Health Outcomes for Children in Covalima District	\N	Improving Health Outcomes for Children in Covalima District	\N	\N	\N	\N	\N	\N	\N	2012-01-02	2015-06-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23351	Improving Health Outcomes for Children in Liquica and Balibo	\N	Improving Health Outcomes for Children in Liquica and Balibo	\N	\N	\N	\N	\N	\N	\N	2009-07-01	2012-06-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23339	Reading and Painting	\N	Reading and Painting	\N	\N	Activity that may accumulate the local children to have a play group	\N	Activity that may accumulate the local children to have a play group	\N	\N	2009-05-01	\N	2016-07-06	\N	\N	\N	\N	\N	C	\N	\N	\N
23333	The health education promotion project in the elementary education in the districts of Ermera and Dili	\N	The health education promotion project in the elementary education in the districts of Ermera and Dili	\N	\N	In the Elementary Education in the Districts of Ermera	\N	In the Elementary Education in the Districts of Ermera	\N	\N	2012-12-17	2016-12-31	2016-10-24	\N	\N	\N	\N	\N	A	1	\N	\N
23352	Strengthen Community Capacity and Resilience to Achieve Food Security	\N	Strengthen Community Capacity and Resilience to Achieve Food Security	\N	\N	Food security, environmental protection, health, community & Economics	\N	Food security, environmental protection, health, community & Economics	\N	\N	2012-07-01	2015-06-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
23355	Support for the Migration Service of Timor Leste	\N	Support for the Migration Service of Timor Leste	\N	\N	Area of Involvement Migration	\N	Area of Involvement Migration	\N	\N	2012-09-01	2013-08-30	2016-03-23	\N	\N	\N	\N	\N	C	\N	\N	\N
