412	2016	Timor Leste Tourism Project	\N	Timor Leste Tourism Project	\N	\N	This  is a request for Information (RFI) which intends to obtain information about interest, capabilities and market information related to the enclosed draft Statement of Objectives  (SOO) entitled “USAID TOURISM PROJECT”. Submissions will be considered to develop a final SOO for later release in a request for proposals (RFP)	\N	This  is a request for Information (RFI) which intends to obtain information about interest, capabilities and market information related to the enclosed draft Statement of Objectives  (SOO) entitled “USAID TOURISM PROJECT”. Submissions will be considered to develop a final SOO for later release in a request for proposals (RFP)	\N	\N	RPR
416	2013	Breaking The Cycle Of Domestic Violence In Timor-Leste	Breaking The Cycle Of Domestic Violence In Timor-Leste	\N	\N	\N	Access to Justice Options, Barriers And Decision Making Processes In The Context Of Legal Pluralism	Access to Justice Options, Barriers And Decision Making Processes In The Context Of Legal Pluralism	\N	\N	\N	RPR
406	2016	CORAL TRIANGLE SUSTAINABLE \nMARINE TOURISM PROJECT Timor Leste, Solomon Islands & Papua New Guinea: 2016 – 2017	CORAL TRIANGLE SUSTAINABLE MARINE TOURISM PROJECT Timor Leste, Solomon Islands & Papua New Guinea: 2016 – 2017	CORAL TRIANGLE SUSTAINABLE \nMARINE TOURISM PROJECT Timor Leste, Solomon Islands & Papua New Guinea: 2016 – 2017	\N	\N	INFORMATION FOR THE GOVERNMENT & COMMUNITIES OF TIMOR LESTE	\N	INFORMATION FOR THE GOVERNMENT & COMMUNITIES OF TIMOR LESTE	\N	\N	RPR
419	2010	National Adaption Programme Of Action (NAPA) On climate Change	National Adaption Programme Of Action (NAPA) On climate Change	\N	\N	\N	National Adaption Programme Of Action (NAPA) On climate Change	National Adaption Programme Of Action (NAPA) On climate Change	\N	\N	\N	RPR
420	2011	The National Biodiversity Strategy and Action Plan of Timor-Leste (2011-2020)	The National Biodiversity Strategy and Action Plan of Timor-Leste (2011-2020)	\N	\N	\N	The National Biodiversity Strategy and Action Plan of Timor-Leste (2011-2020)	The National Biodiversity Strategy and Action Plan of Timor-Leste (2011-2020)	\N	\N	\N	RPR
422	2010	Setór Justisa  Planu Estratéjiku ba Timor Leste  2011-2030	Setór Justisa  Planu Estratéjiku ba Timor Leste  2011-2030	\N	\N	\N	\N	\N	\N	\N	\N	RPR
423	2016	Mekanizmu atu Kompriende Reziliensia – Timor-Leste Relatóriu Final	Mekanizmu atu Kompriende Reziliensia – Timor-Leste Relatóriu Final	\N	\N	\N	Mekanizmu atu Kompriende Reziliensia – Timor-Leste Relatóriu Final	Mekanizmu atu Kompriende Reziliensia – Timor-Leste Relatóriu Final	\N	\N	\N	RPR
424	2012	Branchless Banking/Mobile Money  Market Research in Timor-Leste	\N	Branchless Banking/Mobile Money  Market Research in Timor-Leste	\N	\N	Branchless Banking/Mobile Money  Market Research in Timor-Leste	\N	Branchless Banking/Mobile Money  Market Research in Timor-Leste	\N	\N	RPR
353	2014	Women’s Access to Land and Property Rights in the Plural Justice System of Timor-Leste.	Fetonia Asesu bá Rai no Direitu ba Propriedade iha Sistema Justisa Plurál Timor-Leste.	Women’s Access to Land and Property Rights in the Plural Justice System of Timor-Leste.	\N	\N	The Centre of Studies for Peace and Development (CEPAD) with support from UN Women, conducted\r\nparticipatory action research over a period of 12 months in order to examine women’s access to justice\r\nin the plural legal system of Timor-Leste with a focus on women’s rights to land and property. The\r\ninterconnection between land, gender and justice in Timor-Leste is particularly important to examine in\r\nlight of draft land legislation which is currently tabled in the National Parliament as well as a\r\nforthcoming law on customary justice and a forthcoming law on mediation which are in the drafting\r\nstages within the Ministry of Justice. CEPAD hopes this research can make a contribution to the\r\ndevelopment and implementation of these pieces of legislation, as well as serving as a reference for\r\njustice actors in the state and customary systems.	Sentru Estudu bá Dame no Dezenvolvimentu (CEPAD) ho apoiu hosi UN Women, hala'o peskiza asaun\r\npartisipatória durante fulan 12 atu nune'e bele ezamina feto sira-nia asesu bá justisa iha sistema Justisa\r\nplurál iha Timor-Leste ho fokus bá feto sira-nia direitu bá rai no propriedade. Importante tebes atu\r\nezamina inter-ligasaun entre rai, jéneru no justisa iha Timor-Leste ho razaun projetu lei ba rai ne’ebé\r\nmak iha hela meza Parlamentu Nasionál no mós lei tuirmai kona-ba justisa kostuméira kona-ba\r\nmediasaun ne'ebé sei iha hela faze esbosu iha Ministériu Justisa. CEPAD hein katak peskiza ida-ne'e\r\nbele fó kontribuisaun bá dezenvolvimentu no implementasaun hosi revizaun lejislasaun hirak-ne'e, no\r\nmós serve hanesan referénsia bá atór justisa sira iha sistema estadu no kostuméira. CEPAD halo ona\r\nesforsu konsiderável atu asegura katak prosesu peskiza asaun partisipatória posibilita ona feto\r\nsira,ne'ebé envolve, bele artikula no define sira-nia pozisaun no asaun ne'ebé presizu atu hadi'a sira-nia\r\nasesu bá justisa.	The Centre of Studies for Peace and Development (CEPAD) with support from UN Women, conducted\r\nparticipatory action research over a period of 12 months in order to examine women’s access to justice\r\nin the plural legal system of Timor-Leste with a focus on women’s rights to land and property. The\r\ninterconnection between land, gender and justice in Timor-Leste is particularly important to examine in\r\nlight of draft land legislation which is currently tabled in the National Parliament as well as a\r\nforthcoming law on customary justice and a forthcoming law on mediation which are in the drafting\r\nstages within the Ministry of Justice. CEPAD hopes this research can make a contribution to the\r\ndevelopment and implementation of these pieces of legislation, as well as serving as a reference for\r\njustice actors in the state and customary systems.	\N	\N	RPR
441	2016	EWER Alert\n10 November 2016	Alerta AtRes, 10 Nov 2016	EWER Alert\n10 November 2016	\N	\N	35 INCIDENTS RECORDED BEFORE, DURING AND AFTER LOCAL ELECTIONS\nDili, 10 November 2016	INSIDENTE VIOLÉNSIA ELEITORÁL 35 AKONTESE ANTES, DURANTE NO DEPOIS VOTASAUN IHA ELEISAUN SUKU\nDili, 10 Novembru 2016	35 INCIDENTS RECORDED BEFORE, DURING AND AFTER LOCAL ELECTIONS\nDili, 10 November 2016	\N	\N	RPR
440	2016	Relatoriu Progresu ba fulan 6 husi April - Setembru 2016	Relatoriu Progresu ba fulan 6 husi April - Setembru 2016	\N	\N	\N	Progresu Atividade nebe'e mak implementa husi programa 4 hanesan: Atensaun no Responde Sedu (AtRes), Database Nasioanal (NHDBN), Seguranca Aihan (FS) no Mediasaun no Rezolusaun Disputa (MRD)	Progresu Atividade nebe'e mak implementa husi programa 4 hanesan: Atensaun no Responde Sedu (AtRes), Database Nasioanal (NHDBN), Seguranca Aihan (FS) no Mediasaun no Rezolusaun Disputa (MRD)	\N	\N	\N	RPR
283	2014	2014 Survey of Travelers to Timor-Leste	Levantamentu kona-ba viajante sira iha Timor-Leste 2014	2014 Survey of Travelers to Timor-Leste	\N	\N	A research publication launched by The Asia Foundation's office in Timor-Leste proves that the country's tourism sector is indeed promising. Based on inbound arrivals, the study estimates that the industry is currently worth US$14.6 million per annum – placing it close behind coffee, which remains Timor-Leste's primary export in the non-oil economy, at US$15 million per annum. The study also indicates high satisfaction where 83% of travelers believed their experience met their expectations and almost equal proportions said they would recommend Timor-Leste to their friends and family.\n\nThe 2014 Survey of Travelers to Timor-Leste, conducted in partnership between The Asia Foundation and Timor-Leste's Ministry of Tourism, not only quantifies the economic contribution of tourism but also provides an indication of the prerequisites required to further develop Timor-Leste's tourism industry.	\N	A research publication launched by The Asia Foundation's office in Timor-Leste proves that the country's tourism sector is indeed promising. Based on inbound arrivals, the study estimates that the industry is currently worth US$14.6 million per annum – placing it close behind coffee, which remains Timor-Leste's primary export in the non-oil economy, at US$15 million per annum. The study also indicates high satisfaction where 83% of travelers believed their experience met their expectations and almost equal proportions said they would recommend Timor-Leste to their friends and family.\n\nThe 2014 Survey of Travelers to Timor-Leste, conducted in partnership between The Asia Foundation and Timor-Leste's Ministry of Tourism, not only quantifies the economic contribution of tourism but also provides an indication of the prerequisites required to further develop Timor-Leste's tourism industry.	\N	\N	RPR
435	2014	História de Timor Leste	História de Timor Leste	\N	\N	\N	\N	\N	\N	\N	\N	JRN
442	2015	Hametin Jestaun, Manutensaun no Kapasidade Liuhusi Dezamina Informasaun ne’ebé Sustentável no Reforsa Liña Koordenasaun Entre Governu ba Garantia Seguransa Umanu ne’ebé Di’ak Iha Timor – Leste”	Hametin Jestaun, Manutensaun no Kapasidade Liuhusi Dezamina Informasaun ne’ebé Sustentável no Reforsa Liña Koordenasaun Entre Governu ba Garantia Seguransa Umanu ne’ebé Di’ak Iha Timor – Leste”	\N	\N	\N	Relatoriu fulan 6 ba Gabinete Fundu Sosiedade Sivil 2015	Relatoriu fulan 6 ba Gabinete Fundu Sosiedade Sivil 2015	\N	\N	\N	RPR
457	2016	"Haforsa Komunidade Rural ni Rendementu ekonomia liu husi hasa'e produsaun ne'ebe sustentabilidade"	"Haforsa Komunidade Rural ni Rendementu ekonomia liu husi hasa'e produsaun ne'ebe sustentabilidade"	\N	\N	\N	Matadalan Treinamentu Hortikultutura Baziku	Matadalan Treinamentu Hortikultutura Baziku	\N	\N	\N	GDL
460	2016	Mapa lokalizasaun STVJ Comoro	Mapa lokalizasaun STVJ Comoro	\N	\N	\N	\N	\N	\N	\N	\N	MP
454	2017	AI-Com Fact sheet	\N	AI-Com Fact sheet	\N	\N	Ai-com is a new agriculture research program in Timor-Leste. here is a summary of the program	\N	Ai-com is a new agriculture research program in Timor-Leste. here is a summary of the program	\N	\N	BRC
\.


